Vardas         Pavarde        ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas3891     Pavarde3891    6     3     8     6     4     6     10    7     6     7     2     8     1     10    5     3     
Vardas3892     Pavarde3892    7     5     4     1     7     8     3     3     6     6     6     10    5     8     8     6     
Vardas3893     Pavarde3893    3     9     6     8     9     4     7     8     3     5     2     8     2     10    3     8     
Vardas3894     Pavarde3894    10    10    3     9     6     1     8     6     3     4     7     1     9     6     7     8     
Vardas3895     Pavarde3895    7     6     7     5     3     8     5     3     4     7     1     5     1     1     10    4     
Vardas3896     Pavarde3896    2     8     9     8     10    2     6     7     8     5     3     9     9     9     8     6     
Vardas3897     Pavarde3897    1     9     6     7     4     7     6     1     9     7     3     10    5     10    10    1     
Vardas3898     Pavarde3898    2     5     6     4     2     10    6     8     8     3     4     10    6     2     9     6     
Vardas3899     Pavarde3899    3     3     7     9     5     9     10    5     7     3     8     10    1     3     9     5     
Vardas3900     Pavarde3900    9     9     7     6     7     2     8     1     1     5     4     10    2     5     4     3     
Vardas3901     Pavarde3901    4     6     8     5     4     7     1     3     9     7     5     1     4     6     5     9     
Vardas3902     Pavarde3902    8     7     6     5     1     8     8     1     1     10    1     7     6     3     3     1     
Vardas3903     Pavarde3903    2     6     5     8     10    10    1     9     4     3     7     1     8     2     6     5     
Vardas3904     Pavarde3904    5     8     1     3     5     3     2     2     7     4     5     5     7     1     4     2     
Vardas3905     Pavarde3905    7     4     2     8     8     4     2     3     9     3     4     1     8     6     4     9     
Vardas3906     Pavarde3906    7     7     2     6     1     4     4     7     1     8     7     2     3     7     9     8     
Vardas3907     Pavarde3907    2     1     7     7     7     10    4     7     9     2     5     3     1     3     7     6     
Vardas3908     Pavarde3908    4     9     3     5     8     9     5     4     8     10    9     10    9     4     8     8     
Vardas3909     Pavarde3909    6     2     4     2     2     6     3     3     3     3     10    1     6     3     9     9     
Vardas3910     Pavarde3910    3     2     2     4     10    3     2     5     9     7     7     3     3     5     10    9     
Vardas3911     Pavarde3911    5     6     7     7     6     9     5     7     3     5     1     4     8     2     9     6     
Vardas3912     Pavarde3912    2     10    8     3     4     9     1     5     9     6     5     4     10    8     5     1     
Vardas3913     Pavarde3913    7     9     6     9     7     10    7     8     2     8     4     8     10    10    1     7     
Vardas3914     Pavarde3914    6     2     7     2     9     7     1     2     5     7     3     4     4     3     4     10    
Vardas3915     Pavarde3915    3     9     4     8     2     6     7     1     7     8     3     5     9     6     2     6     
Vardas3916     Pavarde3916    10    3     4     2     10    7     2     8     9     1     5     6     8     3     5     4     
Vardas3917     Pavarde3917    9     9     5     6     5     3     7     9     5     10    8     6     4     6     3     1     
Vardas3918     Pavarde3918    10    5     10    8     4     4     2     4     10    6     7     4     5     5     1     2     
Vardas3919     Pavarde3919    10    10    5     2     7     3     7     6     1     3     5     7     8     8     4     5     
Vardas3920     Pavarde3920    9     5     7     2     8     3     9     3     4     9     8     4     4     6     9     5     
Vardas3921     Pavarde3921    3     10    10    4     8     6     3     6     2     2     7     1     3     10    9     9     
Vardas3922     Pavarde3922    7     8     5     6     5     3     3     3     10    3     4     5     8     7     7     1     
Vardas3923     Pavarde3923    9     10    2     10    7     8     7     2     9     1     10    4     8     5     1     5     
Vardas3924     Pavarde3924    7     4     8     2     1     7     10    10    6     1     6     6     7     2     6     10    
Vardas3925     Pavarde3925    7     1     9     8     1     9     9     1     9     6     5     6     2     1     7     7     
Vardas3926     Pavarde3926    9     10    6     3     5     1     1     4     1     9     7     10    6     9     6     10    
Vardas3927     Pavarde3927    6     7     5     7     10    2     8     10    1     1     3     6     2     2     5     4     
Vardas3928     Pavarde3928    4     5     10    4     8     1     2     1     6     9     9     3     3     9     3     6     
Vardas3929     Pavarde3929    7     6     1     4     5     8     10    9     9     6     2     8     7     2     4     2     
Vardas3930     Pavarde3930    7     1     10    9     5     10    6     10    1     1     6     7     9     1     10    4     
Vardas3931     Pavarde3931    2     1     7     1     6     6     9     6     10    3     8     8     3     6     2     5     
Vardas3932     Pavarde3932    9     1     3     2     1     7     4     6     1     1     6     10    6     3     3     6     
Vardas3933     Pavarde3933    2     6     5     4     4     4     7     9     7     6     6     9     5     9     5     4     
Vardas3934     Pavarde3934    5     5     1     9     9     4     8     3     2     7     7     8     9     4     10    5     
Vardas3935     Pavarde3935    1     3     7     7     3     4     10    2     7     9     9     1     5     10    3     5     
Vardas3936     Pavarde3936    2     4     3     4     4     6     6     5     9     2     8     9     3     1     3     3     
Vardas3937     Pavarde3937    1     4     9     5     8     7     2     3     7     6     7     6     10    3     2     10    
Vardas3938     Pavarde3938    5     7     3     8     4     6     4     6     2     9     1     5     2     2     10    7     
Vardas3939     Pavarde3939    7     2     7     1     6     6     3     10    5     6     1     5     10    2     2     4     
Vardas3940     Pavarde3940    6     2     8     2     4     8     10    1     6     5     8     6     5     2     4     7     
Vardas3941     Pavarde3941    6     9     1     7     10    4     9     5     4     10    1     1     8     6     8     5     
Vardas3942     Pavarde3942    8     10    4     2     9     1     7     3     2     6     2     8     2     10    1     7     
Vardas3943     Pavarde3943    2     4     9     1     1     3     4     4     10    1     7     6     3     6     10    4     
Vardas3944     Pavarde3944    6     7     6     10    6     3     1     10    5     7     4     10    8     10    4     6     
Vardas3945     Pavarde3945    1     10    3     7     5     4     1     7     10    1     7     4     6     4     1     1     
Vardas3946     Pavarde3946    7     4     6     5     4     1     10    6     2     2     5     9     1     4     3     4     
Vardas3947     Pavarde3947    2     6     4     4     9     2     8     6     2     4     5     4     4     9     6     8     
Vardas3948     Pavarde3948    6     4     3     3     6     8     5     9     7     1     8     2     6     3     5     6     
Vardas3949     Pavarde3949    3     10    8     8     3     1     9     9     9     1     5     4     7     8     3     2     
Vardas3950     Pavarde3950    6     7     3     2     5     2     4     2     3     2     9     7     2     4     2     6     
Vardas3951     Pavarde3951    9     10    1     7     1     6     4     7     4     5     2     2     10    5     6     9     
Vardas3952     Pavarde3952    10    8     8     9     2     8     9     5     6     2     6     6     4     6     6     8     
Vardas3953     Pavarde3953    5     2     9     6     6     5     5     3     8     4     2     10    2     3     7     6     
Vardas3954     Pavarde3954    4     10    4     2     4     7     2     10    5     3     9     6     1     10    7     3     
Vardas3955     Pavarde3955    6     2     4     6     5     10    10    5     6     9     10    3     2     1     8     3     
Vardas3956     Pavarde3956    5     3     7     8     9     7     8     8     4     5     5     4     5     8     6     1     
Vardas3957     Pavarde3957    5     6     4     1     10    2     3     5     8     1     5     3     8     9     10    4     
Vardas3958     Pavarde3958    5     8     9     5     8     8     7     5     10    3     10    5     1     2     3     4     
Vardas3959     Pavarde3959    7     8     1     5     3     1     7     8     3     7     7     10    4     2     4     6     
Vardas3960     Pavarde3960    4     8     6     5     4     4     7     10    4     8     2     5     7     5     1     9     
Vardas3961     Pavarde3961    9     4     2     1     3     3     6     10    5     5     10    3     8     3     4     9     
Vardas3962     Pavarde3962    1     1     7     3     4     2     3     10    6     10    9     4     10    6     9     7     
Vardas3963     Pavarde3963    7     8     7     5     3     2     8     7     10    9     2     1     6     2     9     1     
Vardas3964     Pavarde3964    1     6     8     9     3     6     9     4     10    8     9     6     8     5     7     1     
Vardas3965     Pavarde3965    4     1     8     1     3     1     9     7     3     10    3     8     5     3     1     1     
Vardas3966     Pavarde3966    3     6     9     5     6     8     5     8     3     5     7     7     2     5     9     1     
Vardas3967     Pavarde3967    4     2     8     1     6     9     9     3     5     9     6     4     5     9     2     7     
Vardas3968     Pavarde3968    2     5     4     8     2     5     3     6     5     9     4     3     1     3     9     9     
Vardas3969     Pavarde3969    3     8     4     2     7     7     8     2     3     1     10    8     5     7     2     9     
Vardas3970     Pavarde3970    6     3     3     10    7     4     3     2     5     6     10    4     1     7     3     7     
Vardas3971     Pavarde3971    9     1     3     9     5     7     2     4     6     10    3     6     1     8     2     4     
Vardas3972     Pavarde3972    1     9     4     1     10    1     10    10    8     1     10    10    1     8     8     5     
Vardas3973     Pavarde3973    6     5     8     8     1     5     3     3     4     5     2     6     3     5     6     6     
Vardas3974     Pavarde3974    9     10    1     2     9     10    9     8     9     5     6     5     5     1     5     8     
Vardas3975     Pavarde3975    1     1     3     7     5     10    7     7     7     1     1     3     3     4     7     2     
Vardas3976     Pavarde3976    5     9     6     4     7     8     4     6     7     9     6     2     10    4     4     8     
Vardas3977     Pavarde3977    5     6     8     8     5     5     1     7     7     8     10    9     7     1     5     4     
Vardas3978     Pavarde3978    6     6     2     9     10    2     6     5     3     8     4     10    10    6     6     1     
Vardas3979     Pavarde3979    3     6     8     10    10    2     5     7     7     4     1     6     6     3     5     2     
Vardas3980     Pavarde3980    5     3     7     7     6     5     5     6     10    8     2     8     8     9     7     5     
Vardas3981     Pavarde3981    7     4     3     1     4     2     9     9     7     2     6     7     7     9     9     7     
Vardas3982     Pavarde3982    9     6     6     4     9     6     9     9     5     3     3     4     5     2     9     7     
Vardas3983     Pavarde3983    10    1     2     5     6     2     5     8     1     5     8     8     9     9     5     3     
Vardas3984     Pavarde3984    10    3     2     6     8     5     4     8     6     6     1     6     2     10    4     1     
Vardas3985     Pavarde3985    9     9     2     3     9     6     7     7     7     1     3     10    6     2     10    8     
Vardas3986     Pavarde3986    10    4     4     1     5     10    4     10    8     2     7     5     2     7     6     1     
Vardas3987     Pavarde3987    7     1     4     1     8     1     9     4     6     1     8     9     3     9     5     5     
Vardas3988     Pavarde3988    10    1     3     1     5     6     3     5     2     10    2     6     2     6     7     2     
Vardas3989     Pavarde3989    9     4     3     6     4     4     9     9     2     8     10    9     3     10    6     9     
Vardas3990     Pavarde3990    2     2     5     9     7     4     10    7     7     2     6     6     4     3     8     7     
Vardas3991     Pavarde3991    2     10    7     9     2     7     4     9     8     5     1     5     3     7     4     8     
Vardas3992     Pavarde3992    5     7     3     8     5     3     3     5     2     4     4     5     1     9     3     4     
Vardas3993     Pavarde3993    7     2     7     9     9     3     6     10    6     4     3     1     10    9     3     10    
Vardas3994     Pavarde3994    4     5     6     1     1     5     3     9     8     1     9     3     1     7     7     9     
Vardas3995     Pavarde3995    6     5     9     4     9     10    5     10    3     5     6     5     10    3     7     5     
Vardas3996     Pavarde3996    2     1     10    4     2     2     5     3     10    6     2     4     2     9     5     5     
Vardas3997     Pavarde3997    4     5     6     2     9     9     3     9     4     1     8     8     6     10    6     9     
Vardas3998     Pavarde3998    4     6     10    3     1     2     9     10    8     4     4     4     7     10    7     10    
Vardas3999     Pavarde3999    6     6     4     5     9     1     6     8     2     1     4     2     6     9     6     3     
Vardas4000     Pavarde4000    6     6     4     9     10    3     3     4     1     3     9     9     1     3     1     10    
Vardas4001     Pavarde4001    3     1     6     1     5     2     10    2     8     6     2     9     3     10    1     4     
Vardas4002     Pavarde4002    9     7     8     1     9     5     1     10    10    2     8     7     6     8     8     4     
Vardas4003     Pavarde4003    10    1     1     4     5     1     3     9     5     6     1     8     7     1     7     4     
Vardas4004     Pavarde4004    1     2     2     1     5     8     3     6     4     4     3     10    2     8     1     6     
Vardas4005     Pavarde4005    4     9     3     10    1     8     3     5     4     8     3     6     1     7     4     9     
Vardas4006     Pavarde4006    3     2     7     9     10    2     2     10    8     9     8     2     2     6     4     6     
Vardas4007     Pavarde4007    8     4     3     4     2     6     10    10    5     8     9     9     6     3     10    4     
Vardas4008     Pavarde4008    1     8     9     7     1     3     4     3     3     9     1     6     8     10    2     1     
Vardas4009     Pavarde4009    7     8     5     3     7     4     1     9     3     1     5     3     1     10    10    7     
Vardas4010     Pavarde4010    8     6     7     5     9     2     5     5     2     1     6     9     5     7     3     9     
Vardas4011     Pavarde4011    4     9     7     3     3     1     4     2     3     6     7     1     3     4     4     8     
Vardas4012     Pavarde4012    3     8     3     6     7     8     1     10    10    10    5     2     6     5     7     8     
Vardas4013     Pavarde4013    5     8     10    4     8     9     9     5     4     5     10    7     4     5     6     10    
Vardas4014     Pavarde4014    9     10    10    9     8     4     6     5     2     1     4     3     4     5     2     7     
Vardas4015     Pavarde4015    3     2     2     7     7     2     2     1     9     5     4     1     7     7     4     5     
Vardas4016     Pavarde4016    7     1     2     4     10    6     10    4     2     3     1     2     6     10    2     5     
Vardas4017     Pavarde4017    7     3     9     6     5     9     9     5     7     8     8     3     8     2     6     1     
Vardas4018     Pavarde4018    3     9     5     5     2     6     9     9     9     2     7     2     1     6     1     2     
Vardas4019     Pavarde4019    10    6     1     5     5     1     4     9     7     9     7     10    3     8     1     3     
Vardas4020     Pavarde4020    6     10    4     10    2     3     7     9     8     2     6     10    8     4     1     6     
Vardas4021     Pavarde4021    3     8     6     5     2     3     5     3     10    9     1     4     7     8     8     2     
Vardas4022     Pavarde4022    7     6     2     10    1     4     4     1     4     10    6     1     5     2     1     1     
Vardas4023     Pavarde4023    3     7     3     2     7     7     9     6     7     4     7     1     3     3     3     5     
Vardas4024     Pavarde4024    5     10    5     3     5     8     8     5     10    5     5     5     3     9     9     2     
Vardas4025     Pavarde4025    9     10    6     6     1     6     8     6     2     1     2     6     1     10    7     7     
Vardas4026     Pavarde4026    8     4     8     5     5     3     2     5     3     9     5     4     4     2     6     7     
Vardas4027     Pavarde4027    1     7     10    4     2     1     10    1     4     7     3     4     3     9     8     9     
Vardas4028     Pavarde4028    6     10    3     9     10    3     2     2     2     7     4     8     6     9     1     8     
Vardas4029     Pavarde4029    10    3     3     10    3     8     1     3     2     8     1     1     8     1     10    8     
Vardas4030     Pavarde4030    5     6     8     2     4     6     10    4     3     9     6     9     4     3     6     2     
Vardas4031     Pavarde4031    5     5     2     7     1     1     3     1     5     9     6     5     10    8     3     3     
Vardas4032     Pavarde4032    9     5     5     6     8     8     4     1     1     6     8     7     1     3     9     9     
Vardas4033     Pavarde4033    1     9     7     3     3     5     6     10    8     5     3     7     2     2     9     7     
Vardas4034     Pavarde4034    5     6     8     9     2     5     6     1     8     1     2     2     10    7     4     10    
Vardas4035     Pavarde4035    9     2     10    2     4     1     4     8     5     10    4     1     4     9     8     2     
Vardas4036     Pavarde4036    5     9     1     4     1     6     1     3     2     10    10    8     4     6     9     8     
Vardas4037     Pavarde4037    10    3     8     9     1     4     9     3     3     9     5     9     4     6     2     6     
Vardas4038     Pavarde4038    2     9     8     9     3     6     2     8     2     2     9     9     3     3     5     10    
Vardas4039     Pavarde4039    3     4     7     10    9     4     7     1     10    10    5     10    3     7     10    5     
Vardas4040     Pavarde4040    9     9     3     8     7     8     7     9     5     2     9     4     8     6     8     10    
Vardas4041     Pavarde4041    1     3     2     3     2     3     9     1     1     6     3     10    10    8     6     10    
Vardas4042     Pavarde4042    7     5     10    1     2     2     5     9     5     3     6     6     6     8     6     9     
Vardas4043     Pavarde4043    7     6     5     3     9     7     7     10    10    10    8     9     7     6     9     10    
Vardas4044     Pavarde4044    5     2     4     9     3     7     2     9     8     1     10    8     8     8     7     4     
Vardas4045     Pavarde4045    3     3     9     7     6     1     9     10    4     8     5     4     4     10    6     9     
Vardas4046     Pavarde4046    4     10    3     5     9     5     4     2     7     10    8     6     9     4     1     3     
Vardas4047     Pavarde4047    10    10    10    3     2     7     3     3     10    3     6     7     8     10    2     7     
Vardas4048     Pavarde4048    1     4     7     1     3     9     1     3     6     3     8     2     8     4     4     8     
Vardas4049     Pavarde4049    7     7     6     7     7     5     3     7     1     1     5     9     7     7     8     6     
Vardas4050     Pavarde4050    5     5     6     1     2     2     7     1     8     5     8     1     6     9     2     6     
Vardas4051     Pavarde4051    7     4     9     9     8     3     3     4     4     3     5     8     2     10    8     7     
Vardas4052     Pavarde4052    9     7     2     7     8     8     8     4     2     4     7     5     2     2     9     1     
Vardas4053     Pavarde4053    3     3     5     7     8     8     3     7     1     2     6     6     10    7     7     6     
Vardas4054     Pavarde4054    1     7     10    2     4     4     5     8     9     5     9     2     5     1     3     5     
Vardas4055     Pavarde4055    9     4     9     8     9     6     10    5     3     4     4     10    10    7     4     1     
Vardas4056     Pavarde4056    4     2     5     9     9     4     4     10    8     9     6     3     5     7     9     5     
Vardas4057     Pavarde4057    5     5     3     1     10    5     2     10    2     10    7     4     1     8     9     9     
Vardas4058     Pavarde4058    5     6     3     6     6     5     4     10    8     8     2     7     5     1     3     10    
Vardas4059     Pavarde4059    2     8     2     6     3     5     3     10    10    7     3     4     7     9     9     9     
Vardas4060     Pavarde4060    1     1     5     1     6     4     2     4     6     9     7     8     2     10    8     10    
Vardas4061     Pavarde4061    2     8     6     3     7     7     5     10    4     1     2     3     3     1     10    9     
Vardas4062     Pavarde4062    9     6     9     4     6     9     8     3     10    7     4     2     1     10    7     5     
Vardas4063     Pavarde4063    10    8     10    10    2     2     10    8     5     1     2     3     3     8     4     9     
Vardas4064     Pavarde4064    5     2     7     7     3     1     8     5     1     6     6     5     5     3     5     1     
Vardas4065     Pavarde4065    5     9     6     6     9     4     8     8     9     4     2     4     4     1     5     6     
Vardas4066     Pavarde4066    4     2     3     7     5     9     1     9     9     7     3     3     7     4     3     6     
Vardas4067     Pavarde4067    6     3     6     6     3     4     5     9     10    4     10    5     4     6     1     4     
Vardas4068     Pavarde4068    10    1     9     7     7     1     2     5     5     1     10    5     2     8     7     5     
Vardas4069     Pavarde4069    6     4     10    6     3     3     1     7     9     8     6     5     8     8     3     7     
Vardas4070     Pavarde4070    4     7     7     5     5     2     3     5     1     10    7     6     6     6     10    7     
Vardas4071     Pavarde4071    10    1     7     10    8     3     6     2     5     10    6     8     5     2     7     1     
Vardas4072     Pavarde4072    2     2     10    7     5     3     7     4     1     4     4     4     4     6     4     8     
Vardas4073     Pavarde4073    4     3     9     8     8     3     3     7     10    7     10    4     4     9     4     1     
Vardas4074     Pavarde4074    1     3     10    6     4     8     4     8     3     2     5     7     1     9     10    8     
Vardas4075     Pavarde4075    1     4     7     1     8     1     4     5     7     8     8     2     4     5     1     2     
Vardas4076     Pavarde4076    4     3     6     6     1     1     2     4     10    7     2     4     8     10    8     5     
Vardas4077     Pavarde4077    1     1     8     1     6     10    7     2     5     3     4     6     3     2     10    4     
Vardas4078     Pavarde4078    7     4     5     7     4     1     5     6     10    6     4     1     10    1     5     8     
Vardas4079     Pavarde4079    7     9     4     2     10    3     8     8     1     9     8     8     8     10    9     7     
Vardas4080     Pavarde4080    3     9     5     10    3     3     1     4     8     5     3     10    6     2     5     4     
Vardas4081     Pavarde4081    9     6     7     7     3     10    7     3     10    10    8     8     3     5     2     3     
Vardas4082     Pavarde4082    4     3     8     1     9     8     8     9     5     6     10    6     9     2     1     6     
Vardas4083     Pavarde4083    6     1     3     5     8     4     1     5     4     1     1     1     8     3     3     7     
Vardas4084     Pavarde4084    1     4     6     9     8     3     10    5     3     5     8     3     4     10    9     9     
Vardas4085     Pavarde4085    7     3     6     2     8     4     3     1     7     9     7     9     10    6     1     7     
Vardas4086     Pavarde4086    4     5     1     4     1     10    9     6     4     7     5     7     6     9     2     10    
Vardas4087     Pavarde4087    8     2     3     10    8     8     9     8     2     6     2     2     8     8     8     9     
Vardas4088     Pavarde4088    4     9     2     2     1     9     10    10    6     2     4     1     5     3     4     2     
Vardas4089     Pavarde4089    8     3     3     6     6     6     10    10    1     7     10    9     10    3     5     4     
Vardas4090     Pavarde4090    10    2     3     2     7     9     3     2     3     2     4     2     6     8     10    10    
Vardas4091     Pavarde4091    9     9     6     10    2     1     6     1     3     3     5     1     10    2     4     7     
Vardas4092     Pavarde4092    7     2     3     4     10    5     1     7     10    3     10    2     8     6     4     3     
Vardas4093     Pavarde4093    10    10    5     10    8     5     1     10    5     10    10    10    7     6     8     10    
Vardas4094     Pavarde4094    4     8     4     8     5     1     3     7     8     4     7     1     8     7     8     3     
Vardas4095     Pavarde4095    1     5     2     10    9     8     7     3     2     5     2     4     1     9     7     9     
Vardas4096     Pavarde4096    4     8     7     5     7     10    5     6     4     5     7     5     1     3     6     2     
Vardas4097     Pavarde4097    9     2     3     1     5     10    6     4     5     7     9     6     9     10    2     3     
Vardas4098     Pavarde4098    6     4     2     3     7     1     3     10    4     10    1     8     8     10    4     1     
Vardas4099     Pavarde4099    9     3     4     4     2     4     10    2     5     8     2     10    7     8     3     4     
Vardas4100     Pavarde4100    10    6     10    2     5     8     8     2     1     5     1     7     10    6     3     2     
Vardas4101     Pavarde4101    10    6     1     2     6     4     1     7     5     4     9     6     7     7     3     2     
Vardas4102     Pavarde4102    1     9     3     5     10    10    4     7     4     9     3     3     5     1     6     9     
Vardas4103     Pavarde4103    5     4     1     10    7     3     8     10    3     6     2     5     10    10    8     5     
Vardas4104     Pavarde4104    10    5     10    1     2     8     10    9     2     7     1     10    4     8     9     3     
Vardas4105     Pavarde4105    8     9     6     5     6     10    5     3     8     1     1     1     1     9     5     4     
Vardas4106     Pavarde4106    10    9     9     6     1     2     4     8     8     2     3     6     2     2     1     10    
Vardas4107     Pavarde4107    4     7     5     6     9     1     5     4     7     8     4     6     6     5     2     8     
Vardas4108     Pavarde4108    8     10    5     6     2     2     5     6     8     2     9     8     2     10    8     9     
Vardas4109     Pavarde4109    1     9     9     6     1     1     5     2     7     8     5     7     5     1     7     4     
Vardas4110     Pavarde4110    7     4     6     7     2     3     5     10    7     7     7     10    9     2     6     10    
Vardas4111     Pavarde4111    6     8     6     6     3     3     9     5     7     5     8     2     3     5     2     7     
Vardas4112     Pavarde4112    10    6     10    9     7     10    6     8     5     10    1     4     10    4     9     1     
Vardas4113     Pavarde4113    5     2     2     10    4     7     9     3     8     7     6     8     8     6     3     4     
Vardas4114     Pavarde4114    1     3     9     4     10    4     2     4     10    2     6     3     10    9     7     9     
Vardas4115     Pavarde4115    9     2     7     10    1     2     4     1     7     3     9     9     9     7     8     2     
Vardas4116     Pavarde4116    1     1     5     8     5     5     2     7     5     5     4     5     4     10    1     8     
Vardas4117     Pavarde4117    5     7     1     9     5     5     5     7     5     10    2     9     9     6     9     8     
Vardas4118     Pavarde4118    6     1     2     6     4     2     8     4     9     6     5     10    3     6     1     4     
Vardas4119     Pavarde4119    3     3     9     10    1     6     4     3     6     8     10    5     3     8     1     1     
Vardas4120     Pavarde4120    4     10    6     5     10    8     3     3     1     8     3     5     7     3     2     10    
Vardas4121     Pavarde4121    6     1     8     10    8     2     10    6     1     2     9     7     10    4     2     5     
Vardas4122     Pavarde4122    4     2     4     4     2     5     7     4     10    9     2     7     7     7     7     6     
Vardas4123     Pavarde4123    2     5     10    9     8     8     5     2     10    9     9     7     3     10    2     4     
Vardas4124     Pavarde4124    3     8     2     5     1     8     3     1     6     8     2     10    4     4     4     4     
Vardas4125     Pavarde4125    6     6     10    5     8     4     1     4     3     3     7     4     1     2     5     3     
Vardas4126     Pavarde4126    10    9     4     6     4     3     3     6     9     10    7     10    9     8     9     3     
Vardas4127     Pavarde4127    10    5     6     8     8     4     4     2     5     3     4     10    8     1     5     1     
Vardas4128     Pavarde4128    4     3     8     6     3     9     5     5     2     1     8     5     7     1     4     6     
Vardas4129     Pavarde4129    9     6     6     8     2     3     8     10    9     10    8     9     3     8     6     9     
Vardas4130     Pavarde4130    1     4     10    6     8     7     2     10    1     8     7     7     1     1     9     5     
Vardas4131     Pavarde4131    2     6     4     7     3     6     3     9     9     4     6     6     3     8     6     7     
Vardas4132     Pavarde4132    3     7     2     9     10    1     5     1     1     4     6     9     4     10    5     2     
Vardas4133     Pavarde4133    2     4     4     5     8     10    7     1     10    1     2     10    9     9     3     9     
Vardas4134     Pavarde4134    2     1     4     10    5     9     4     6     3     3     8     2     6     10    7     9     
Vardas4135     Pavarde4135    10    4     9     1     1     5     1     5     6     10    6     7     10    3     6     5     
Vardas4136     Pavarde4136    3     9     2     6     4     2     10    7     8     9     1     8     6     2     3     8     
Vardas4137     Pavarde4137    2     10    3     8     6     7     7     3     4     2     2     7     5     2     7     5     
Vardas4138     Pavarde4138    5     5     7     4     10    4     7     3     9     9     3     1     7     3     6     3     
Vardas4139     Pavarde4139    7     2     7     8     2     8     8     9     6     10    8     6     5     5     7     9     
Vardas4140     Pavarde4140    9     3     5     9     6     9     7     5     4     10    10    4     2     10    10    10    
Vardas4141     Pavarde4141    3     9     2     1     9     10    1     10    1     3     8     2     6     8     7     1     
Vardas4142     Pavarde4142    2     9     8     2     5     9     10    5     2     3     3     1     2     1     1     9     
Vardas4143     Pavarde4143    8     5     4     2     8     7     4     2     2     9     7     3     5     5     5     8     
Vardas4144     Pavarde4144    6     9     10    7     5     1     10    3     3     8     8     4     2     2     3     8     
Vardas4145     Pavarde4145    1     8     9     3     8     7     5     7     10    10    7     3     8     10    5     7     
Vardas4146     Pavarde4146    5     3     3     2     5     2     1     4     2     5     3     8     7     10    10    5     
Vardas4147     Pavarde4147    5     9     9     4     10    2     1     8     2     3     5     4     1     4     4     4     
Vardas4148     Pavarde4148    8     9     1     5     5     8     1     8     5     4     9     7     2     2     6     1     
Vardas4149     Pavarde4149    5     4     10    10    7     4     7     3     10    3     6     10    7     5     3     7     
Vardas4150     Pavarde4150    9     5     8     5     4     9     2     7     1     3     6     7     10    1     8     7     
Vardas4151     Pavarde4151    10    6     2     7     2     3     7     4     5     4     10    9     9     3     4     3     
Vardas4152     Pavarde4152    3     9     9     2     4     1     9     4     9     10    10    9     7     3     4     3     
Vardas4153     Pavarde4153    8     6     9     5     8     3     4     8     9     7     7     4     9     10    2     2     
Vardas4154     Pavarde4154    1     6     7     2     6     6     8     3     7     9     3     4     8     4     3     9     
Vardas4155     Pavarde4155    1     10    6     9     3     8     4     1     4     1     5     10    9     3     1     10    
Vardas4156     Pavarde4156    10    5     8     6     9     3     6     6     2     4     5     4     10    4     8     6     
Vardas4157     Pavarde4157    6     9     1     5     6     5     7     10    5     4     2     3     8     3     1     6     
Vardas4158     Pavarde4158    7     1     7     3     2     5     2     8     10    7     1     7     10    7     1     6     
Vardas4159     Pavarde4159    7     2     2     6     4     9     1     8     7     7     3     1     6     3     6     10    
Vardas4160     Pavarde4160    8     4     8     5     4     3     7     1     10    4     10    5     5     1     8     7     
Vardas4161     Pavarde4161    5     4     7     8     8     10    6     6     2     7     5     7     2     3     2     2     
Vardas4162     Pavarde4162    8     8     1     8     1     6     10    2     2     3     8     2     6     2     4     7     
Vardas4163     Pavarde4163    3     9     10    5     3     5     8     6     10    8     8     1     2     3     5     9     
Vardas4164     Pavarde4164    9     2     6     5     8     6     7     5     3     6     2     5     10    10    4     3     
Vardas4165     Pavarde4165    4     3     3     6     2     7     9     9     4     4     5     7     4     6     4     3     
Vardas4166     Pavarde4166    6     9     4     8     2     1     3     2     4     6     10    1     1     5     2     2     
Vardas4167     Pavarde4167    3     1     10    3     2     6     6     2     2     8     4     6     3     7     9     1     
Vardas4168     Pavarde4168    1     4     7     7     6     7     3     2     8     4     6     10    6     10    5     2     
Vardas4169     Pavarde4169    6     6     10    6     8     3     5     3     3     5     5     2     2     6     9     9     
Vardas4170     Pavarde4170    5     9     10    4     1     5     7     9     4     6     10    4     6     6     7     9     
Vardas4171     Pavarde4171    2     1     7     8     9     4     5     6     5     6     8     7     7     2     3     1     
Vardas4172     Pavarde4172    5     6     2     8     4     4     4     9     4     7     6     8     8     6     2     5     
Vardas4173     Pavarde4173    5     8     4     8     9     4     7     6     8     10    5     4     10    2     9     4     
Vardas4174     Pavarde4174    4     9     7     6     10    7     4     9     5     2     1     6     3     6     2     7     
Vardas4175     Pavarde4175    1     1     10    2     7     4     3     9     1     3     3     7     2     10    9     6     
Vardas4176     Pavarde4176    9     5     4     6     6     4     3     2     5     1     9     8     10    4     9     4     
Vardas4177     Pavarde4177    1     10    7     10    6     8     9     5     5     1     2     7     7     1     3     10    
Vardas4178     Pavarde4178    8     5     6     2     5     9     1     1     3     3     3     3     2     1     9     6     
Vardas4179     Pavarde4179    4     9     9     8     3     3     6     9     2     5     3     4     10    2     1     8     
Vardas4180     Pavarde4180    6     4     4     8     3     9     9     7     5     2     10    1     8     4     2     3     
